日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-02-20,0.436,0.432,0.438,0.426,30184321,1297936660.0,2.77,-0.23,-0.001,3.89
2024-02-21,0.429,0.448,0.454,0.428,66527765,2958429352.0,6.02,3.7,0.016,8.56
2024-02-22,0.445,0.451,0.451,0.441,37738247,1685765689.0,2.23,0.67,0.003,4.86
2024-02-23,0.45,0.452,0.458,0.447,40104764,1809562869.0,2.44,0.22,0.001,5.16
2024-02-26,0.45,0.45,0.455,0.448,39158852,1766900153.0,1.55,-0.44,-0.002,5.04
2024-02-27,0.453,0.46,0.46,0.448,49541927,2250820082.0,2.67,2.22,0.01,6.38
2024-02-28,0.467,0.454,0.471,0.454,48246939,2235226421.0,3.7,-1.3,-0.006,6.21
2024-02-29,0.45,0.458,0.46,0.45,46839021,2130268711.0,2.2,0.88,0.004,6.03
2024-03-01,0.452,0.461,0.463,0.45,55730109,2549591528.0,2.84,0.66,0.003,7.17
2024-03-04,0.462,0.457,0.464,0.454,44984626,2065634579.0,2.17,-0.87,-0.004,5.79
2024-03-05,0.448,0.442,0.451,0.441,46803311,2085127393.0,2.19,-3.28,-0.015,6.02
2024-03-06,0.442,0.451,0.457,0.441,53686348,2408170317.0,3.62,2.04,0.009,6.91
2024-03-07,0.453,0.442,0.457,0.442,36449569,1637502615.0,3.33,-2.0,-0.009,4.69
2024-03-08,0.444,0.451,0.453,0.444,36966379,1661366247.0,2.04,2.04,0.009,4.76
2024-03-11,0.452,0.459,0.46,0.451,31780324,1451094751.0,2.0,1.77,0.008,4.09
2024-03-12,0.464,0.481,0.481,0.461,61473291,2905329458.0,4.36,4.79,0.022,7.91
2024-03-13,0.482,0.483,0.49,0.481,47520016,2308369662.0,1.87,0.42,0.002,6.12
2024-03-14,0.485,0.474,0.488,0.472,40529682,1939385227.0,3.31,-1.86,-0.009,5.22
2024-03-15,0.466,0.469,0.47,0.461,40681279,1895425057.0,1.9,-1.05,-0.005,5.24
2024-03-18,0.468,0.477,0.477,0.466,45398256,2143986143.0,2.35,1.71,0.008,5.84
2024-03-19,0.47,0.468,0.473,0.465,38198976,1789388004.0,1.68,-1.89,-0.009,4.92
2024-03-20,0.468,0.471,0.472,0.463,34576221,1620414202.0,1.92,0.64,0.003,4.45
2024-03-21,0.478,0.476,0.482,0.473,41472888,1979548529.0,1.91,1.06,0.005,5.34
2024-03-22,0.468,0.461,0.468,0.457,52078999,2406178486.0,2.31,-3.15,-0.015,6.7
2024-03-25,0.461,0.455,0.465,0.454,44558048,2042829978.0,2.39,-1.3,-0.006,5.74
2024-03-26,0.459,0.462,0.464,0.455,40426084,1853809581.0,1.98,1.54,0.007,5.2
2024-03-27,0.456,0.452,0.457,0.451,37453574,1700522179.0,1.3,-2.16,-0.01,4.82
2024-03-28,0.453,0.462,0.469,0.453,50865553,2345525773.0,3.54,2.21,0.01,6.55
2024-03-29,0.464,0.465,0.467,0.463,10790249,501300001.0,0.87,0.65,0.003,1.39
2024-04-01,0.467,0.471,0.472,0.466,20722344,972909212.0,1.29,1.29,0.006,2.67
2024-04-02,0.474,0.468,0.475,0.467,37158184,1747848492.0,1.7,-0.64,-0.003,4.78
2024-04-03,0.469,0.46,0.469,0.459,26452701,1225340760.0,2.14,-1.71,-0.008,3.41
2024-04-08,0.455,0.457,0.463,0.453,35744904,1636914737.0,2.17,-0.65,-0.003,4.6
2024-04-09,0.458,0.461,0.466,0.458,30515010,1407252210.0,1.75,0.88,0.004,3.93
2024-04-10,0.466,0.469,0.475,0.464,49821427,2338637151.0,2.39,1.74,0.008,6.41
2024-04-11,0.461,0.469,0.471,0.461,33266330,1549081494.0,2.13,0.0,0.0,4.28
2024-04-12,0.466,0.462,0.47,0.46,30461722,1414420749.0,2.13,-1.49,-0.007,3.92
2024-04-15,0.453,0.456,0.457,0.45,36732896,1668107245.0,1.52,-1.3,-0.006,4.73
2024-04-16,0.449,0.443,0.452,0.441,37685859,1684066587.0,2.41,-2.85,-0.013,4.85
2024-04-17,0.445,0.443,0.448,0.44,43720323,1937357123.0,1.81,0.0,0.0,5.63
2024-04-18,0.442,0.445,0.451,0.439,41100132,1832400733.0,2.71,0.45,0.002,5.29
2024-04-19,0.439,0.436,0.44,0.43,45628208,1985765672.0,2.25,-2.02,-0.009,5.87
2024-04-22,0.44,0.443,0.448,0.437,34466295,1526573817.0,2.52,1.61,0.007,4.44
2024-04-23,0.45,0.457,0.458,0.447,36990815,1674217306.0,2.48,3.16,0.014,4.76
2024-04-24,0.463,0.472,0.473,0.46,32867979,1535693503.0,2.84,3.28,0.015,4.23
2024-04-25,0.47,0.47,0.479,0.467,39480585,1864038301.0,2.54,-0.42,-0.002,5.08
2024-04-26,0.473,0.491,0.494,0.472,58925022,2863645390.0,4.68,4.47,0.021,7.59
2024-04-29,0.494,0.491,0.504,0.491,58287132,2895009499.0,2.65,0.0,0.0,7.5
2024-04-30,0.494,0.489,0.496,0.487,33030575,1623531045.0,1.83,-0.41,-0.002,4.25
2024-05-06,0.521,0.529,0.531,0.519,70364577,3689557098.0,2.45,8.18,0.04,9.06
2024-05-07,0.526,0.52,0.529,0.517,46140650,2413650534.0,2.27,-1.7,-0.009,5.94
2024-05-08,0.519,0.513,0.525,0.511,47633113,2467269914.0,2.69,-1.35,-0.007,6.13
2024-05-09,0.513,0.522,0.524,0.513,45930394,2384300881.0,2.14,1.75,0.009,5.91
2024-05-10,0.526,0.523,0.53,0.516,59484159,3107688437.0,2.68,0.19,0.001,7.66
2024-05-13,0.519,0.531,0.534,0.517,49561759,2614281073.0,3.25,1.53,0.008,6.38
2024-05-14,0.54,0.537,0.545,0.536,46627854,2517254793.0,1.69,1.13,0.006,6.0
2024-05-15,0.535,0.534,0.537,0.533,14582632,779761279.0,0.74,-0.56,-0.003,1.88
2024-05-16,0.542,0.539,0.544,0.533,50921459,2740697434.0,2.06,0.94,0.005,6.55
2024-05-17,0.547,0.545,0.553,0.541,46660480,2550481836.0,2.23,1.11,0.006,6.01
2024-05-20,0.548,0.548,0.552,0.547,33935114,1864334353.0,0.92,0.55,0.003,4.37
2024-05-21,0.543,0.528,0.544,0.527,39916897,2132335412.0,3.1,-3.65,-0.02,5.14
2024-05-22,0.53,0.531,0.536,0.526,33104744,1761294054.0,1.89,0.57,0.003,4.26
2024-05-23,0.528,0.521,0.529,0.519,36025895,1882156188.0,1.88,-1.88,-0.01,4.64
2024-05-24,0.515,0.505,0.519,0.504,49916522,2549769137.0,2.88,-3.07,-0.016,6.43
2024-05-27,0.507,0.515,0.517,0.5,48617500,2473452995.0,3.37,1.98,0.01,6.26
2024-05-28,0.515,0.514,0.523,0.511,39172109,2025311157.0,2.33,-0.19,-0.001,5.04
2024-05-29,0.51,0.504,0.511,0.501,41034311,2075343819.0,1.95,-1.95,-0.01,5.28
2024-05-30,0.502,0.5,0.509,0.498,44813610,2252482139.0,2.18,-0.79,-0.004,5.77
2024-05-31,0.508,0.498,0.512,0.497,44560762,2251715659.0,3.0,-0.4,-0.002,5.74
2024-06-03,0.5,0.504,0.509,0.499,44022506,2222160528.0,2.01,1.2,0.006,5.67
2024-06-04,0.5,0.507,0.508,0.5,33473378,1687866689.0,1.59,0.6,0.003,4.31
2024-06-05,0.506,0.507,0.515,0.504,41973707,2143118371.0,2.17,0.0,0.0,5.4
2024-06-06,0.513,0.511,0.518,0.508,44334322,2273021724.0,1.97,0.79,0.004,5.71
2024-06-07,0.514,0.503,0.515,0.501,40535053,2053153604.0,2.74,-1.57,-0.008,5.22
2024-06-11,0.497,0.502,0.504,0.494,38175849,1902854614.0,1.99,-0.2,-0.001,4.91
2024-06-12,0.498,0.496,0.502,0.495,30554116,1519755519.0,1.39,-1.2,-0.006,3.93
2024-06-13,0.501,0.498,0.502,0.495,32224585,1603676051.0,1.41,0.4,0.002,4.15
2024-06-14,0.498,0.497,0.5,0.495,29134171,1447930781.0,1.0,-0.2,-0.001,3.75
2024-06-17,0.491,0.496,0.5,0.49,35770177,1773676221.0,2.01,-0.2,-0.001,4.6
2024-06-18,0.497,0.494,0.502,0.493,31146424,1548953117.0,1.81,-0.4,-0.002,4.01
2024-06-19,0.499,0.509,0.511,0.498,37578180,1892292035.0,2.63,3.04,0.015,4.84
2024-06-20,0.511,0.505,0.513,0.502,32327990,1638922645.0,2.16,-0.79,-0.004,4.16
2024-06-21,0.499,0.496,0.5,0.492,32704964,1620276453.0,1.58,-1.78,-0.009,4.21
2024-06-24,0.492,0.486,0.493,0.485,28199307,1378595379.0,1.61,-2.02,-0.01,3.63
2024-06-25,0.492,0.486,0.495,0.485,33092303,1625057123.0,2.06,0.0,0.0,4.26
2024-06-26,0.486,0.494,0.496,0.486,37554443,1844667198.0,2.06,1.65,0.008,4.83
2024-06-27,0.489,0.481,0.491,0.479,35092228,1699115438.0,2.43,-2.63,-0.013,4.52
2024-06-28,0.476,0.477,0.484,0.475,34617488,1658937117.0,1.87,-0.83,-0.004,4.46
2024-07-01,0.474,0.476,0.476,0.471,15853416,750571560.0,1.05,-0.21,-0.001,2.04
2024-07-02,0.475,0.474,0.482,0.472,36194482,1726025878.0,2.1,-0.42,-0.002,4.66
2024-07-03,0.477,0.484,0.486,0.476,40864308,1967139872.0,2.11,2.11,0.01,5.26
2024-07-04,0.492,0.488,0.496,0.486,34360880,1684111287.0,2.07,0.83,0.004,4.42
2024-07-05,0.487,0.483,0.49,0.479,28278486,1366329878.0,2.25,-1.02,-0.005,3.64
2024-07-08,0.481,0.475,0.484,0.474,27584646,1319233220.0,2.07,-1.66,-0.008,3.55
2024-07-09,0.476,0.483,0.485,0.473,37614894,1801631687.0,2.53,1.68,0.008,4.84
2024-07-10,0.486,0.483,0.492,0.482,35574722,1733069593.0,2.07,0.0,0.0,4.58
2024-07-11,0.487,0.494,0.495,0.486,34279437,1680937006.0,1.86,2.28,0.011,4.41
2024-07-12,0.5,0.505,0.505,0.498,30565397,1533394458.0,1.42,2.23,0.011,3.93
2024-07-15,0.5,0.493,0.501,0.492,25578226,1268037803.0,1.78,-2.38,-0.012,3.29
2024-07-16,0.488,0.489,0.49,0.484,28849086,1404969182.0,1.22,-0.81,-0.004,3.71
2024-07-17,0.49,0.49,0.494,0.486,34707553,1701463846.0,1.64,0.2,0.001,4.47
2024-07-18,0.483,0.487,0.488,0.48,43913384,2127072716.0,1.63,-0.61,-0.003,5.65
2024-07-19,0.48,0.479,0.482,0.477,49280741,2357275205.0,1.03,-1.64,-0.008,6.34
2024-07-22,0.479,0.485,0.487,0.476,40503025,1948481916.0,2.3,1.25,0.006,5.21
2024-07-23,0.488,0.477,0.489,0.476,29617512,1425459158.0,2.68,-1.65,-0.008,3.81
2024-07-24,0.476,0.469,0.48,0.468,29818386,1412051497.0,2.52,-1.68,-0.008,3.84
2024-07-25,0.467,0.46,0.468,0.459,37614779,1738416361.0,1.92,-1.92,-0.009,4.84
2024-07-26,0.463,0.464,0.467,0.459,36659681,1698384738.0,1.74,0.87,0.004,4.72
2024-07-29,0.469,0.468,0.471,0.464,29880632,1398065447.0,1.51,0.86,0.004,3.85
2024-07-30,0.465,0.46,0.466,0.457,31613702,1455541641.0,1.92,-1.71,-0.008,4.07
2024-07-31,0.459,0.473,0.474,0.458,44697591,2088363677.0,3.48,2.83,0.013,5.75
2024-08-01,0.47,0.468,0.471,0.465,32673230,1528923959.0,1.27,-1.06,-0.005,4.21
2024-08-02,0.459,0.454,0.462,0.451,45048867,2054990048.0,2.35,-2.99,-0.014,5.8
2024-08-05,0.447,0.446,0.461,0.441,68429319,3084565918.0,4.41,-1.76,-0.008,8.81
2024-08-06,0.455,0.451,0.459,0.447,47342667,2139764238.0,2.69,1.12,0.005,6.09
2024-08-07,0.453,0.455,0.459,0.45,37954302,1728734044.0,2.0,0.89,0.004,4.89
2024-08-08,0.45,0.455,0.46,0.446,42414540,1924002480.0,3.08,0.0,0.0,5.46
2024-08-09,0.462,0.461,0.467,0.46,35735892,1654156301.0,1.54,1.32,0.006,4.6
2024-08-12,0.461,0.461,0.463,0.456,27765840,1275056004.0,1.52,0.0,0.0,3.57
2024-08-13,0.461,0.461,0.464,0.457,32722298,1505872558.0,1.52,0.0,0.0,4.21
2024-08-14,0.463,0.454,0.464,0.454,26032981,1192574275.0,2.17,-1.52,-0.007,3.35
2024-08-15,0.452,0.453,0.461,0.449,42188607,1917519842.0,2.64,-0.22,-0.001,5.43
2024-08-16,0.461,0.463,0.466,0.458,35593924,1644457376.0,1.77,2.21,0.01,4.58
2024-08-19,0.47,0.472,0.478,0.469,33516990,1588694127.0,1.94,1.94,0.009,4.31
2024-08-20,0.475,0.467,0.476,0.467,21769746,1023869819.0,1.91,-1.06,-0.005,2.8
2024-08-21,0.456,0.46,0.461,0.453,30141141,1378511414.0,1.71,-1.5,-0.007,3.88
2024-08-22,0.466,0.467,0.468,0.46,27817020,1290783827.0,1.74,1.52,0.007,3.58
2024-08-23,0.462,0.464,0.465,0.46,20458038,946026513.0,1.07,-0.64,-0.003,2.63
2024-08-26,0.467,0.468,0.471,0.465,21647732,1012741117.0,1.29,0.86,0.004,2.79
2024-08-27,0.462,0.466,0.467,0.46,22537967,1045247760.0,1.5,-0.43,-0.002,2.9
2024-08-28,0.465,0.461,0.466,0.458,26089782,1202693103.0,1.72,-1.07,-0.005,3.36
2024-08-29,0.454,0.461,0.462,0.451,36758745,1675746000.0,2.39,0.0,0.0,4.73
2024-08-30,0.463,0.476,0.482,0.461,53521072,2529566286.0,4.56,3.25,0.015,6.89
2024-09-02,0.471,0.464,0.472,0.463,35433651,1655126694.0,1.89,-2.52,-0.012,4.56
2024-09-03,0.465,0.466,0.472,0.463,32006401,1497011629.0,1.94,0.43,0.002,4.12
2024-09-04,0.462,0.463,0.467,0.459,24021910,1112126770.0,1.72,-0.64,-0.003,3.09
2024-09-05,0.464,0.464,0.468,0.461,24832607,1152726376.0,1.51,0.22,0.001,3.2
2024-09-06,0.465,0.46,0.466,0.459,11055774,512145168.0,1.51,-0.86,-0.004,1.42
2024-09-09,0.459,0.456,0.461,0.455,22992153,1052259750.0,1.3,-0.87,-0.004,2.96
2024-09-10,0.46,0.462,0.464,0.455,31347304,1440907896.0,1.97,1.32,0.006,4.04
2024-09-11,0.46,0.461,0.462,0.457,25929174,1190927550.0,1.08,-0.22,-0.001,3.34
2024-09-12,0.465,0.465,0.469,0.464,32109202,1499636748.0,1.08,0.87,0.004,4.13
2024-09-13,0.466,0.465,0.471,0.463,23407050,1093154055.0,1.72,0.0,0.0,3.01
2024-09-18,0.471,0.472,0.473,0.468,15705979,739369433.0,1.08,1.51,0.007,2.02
2024-09-19,0.473,0.487,0.487,0.47,54665658,2617225679.0,3.6,3.18,0.015,7.04
2024-09-20,0.486,0.489,0.496,0.482,47998089,2355099774.0,2.87,0.41,0.002,6.18
2024-09-23,0.49,0.49,0.498,0.489,41768466,2061306740.0,1.84,0.2,0.001,5.38
2024-09-24,0.502,0.515,0.516,0.497,63976599,3237707288.0,3.88,5.1,0.025,8.24
2024-09-25,0.533,0.518,0.535,0.515,72617148,3820502661.0,3.88,0.58,0.003,9.35
2024-09-26,0.525,0.553,0.553,0.522,98204917,5278247534.0,5.98,6.76,0.035,12.64
2024-09-27,0.571,0.58,0.594,0.567,55687535,3213648295.0,4.88,4.88,0.027,7.17
2024-09-30,0.61,0.638,0.638,0.599,178916614,11106722623.0,6.72,10.0,0.058,23.03
2024-10-08,0.702,0.65,0.702,0.615,309880329,20389014720.0,13.64,1.88,0.012,39.89
2024-10-09,0.645,0.614,0.652,0.606,272018023,17110443531.0,7.08,-5.54,-0.036,35.02
2024-10-10,0.631,0.628,0.644,0.621,151583846,9587611267.0,3.75,2.28,0.014,19.51
2024-10-11,0.626,0.606,0.627,0.6,60791070,3728514466.0,4.3,-3.5,-0.022,7.83
2024-10-14,0.616,0.62,0.625,0.6,133791898,8210792995.0,4.13,2.31,0.014,17.22
2024-10-15,0.618,0.593,0.624,0.592,113491616,6943231785.0,5.16,-4.35,-0.027,14.61
2024-10-16,0.585,0.591,0.6,0.584,107407988,6359760730.0,2.7,-0.34,-0.002,13.83
2024-10-17,0.598,0.586,0.608,0.586,100387175,5995227936.0,3.72,-0.85,-0.005,12.92
2024-10-18,0.584,0.612,0.626,0.581,206285220,12421282083.0,7.68,4.44,0.026,26.55
2024-10-21,0.614,0.602,0.62,0.601,140903652,8599542602.0,3.1,-1.63,-0.01,18.14
2024-10-22,0.605,0.607,0.612,0.602,113563840,6894176255.0,1.66,0.83,0.005,14.62
2024-10-23,0.609,0.616,0.626,0.606,111844400,6902093543.0,3.29,1.48,0.009,14.4
2024-10-24,0.61,0.603,0.613,0.601,66536717,4035810301.0,1.95,-2.11,-0.013,8.57
2024-10-25,0.604,0.606,0.616,0.603,93427131,5689266370.0,2.16,0.5,0.003,12.03
2024-10-28,0.61,0.614,0.616,0.606,58892625,3607643205.0,1.65,1.32,0.008,7.58
2024-10-29,0.624,0.618,0.629,0.617,67434437,4200782937.0,1.95,0.65,0.004,8.68
2024-10-30,0.613,0.606,0.618,0.603,63409749,3867450409.0,2.43,-1.94,-0.012,8.16
2024-10-31,0.608,0.605,0.613,0.603,68696454,4175021495.0,1.65,-0.17,-0.001,8.84
2024-11-01,0.604,0.598,0.608,0.596,71762975,4312867256.0,1.98,-1.16,-0.007,9.24
2024-11-04,0.602,0.604,0.608,0.6,42388677,2560462502.0,1.34,1.0,0.006,5.46
2024-11-05,0.601,0.62,0.622,0.6,87783652,5383563851.0,3.64,2.65,0.016,11.3
2024-11-06,0.62,0.612,0.624,0.606,115521452,7105167772.0,2.9,-1.29,-0.008,14.87
2024-11-07,0.61,0.627,0.627,0.607,121324573,7513362017.0,3.27,2.45,0.015,15.62
2024-11-08,0.642,0.63,0.648,0.628,112000898,7122969043.0,3.19,0.48,0.003,14.42
2024-11-11,0.614,0.627,0.63,0.611,87852006,5447157686.0,3.02,-0.48,-0.003,11.31
2024-11-12,0.626,0.607,0.634,0.605,100152429,6195928150.0,4.63,-3.19,-0.02,12.89
2024-11-13,0.6,0.6,0.602,0.593,90176271,5389529124.0,1.48,-1.15,-0.007,11.61
2024-11-14,0.596,0.585,0.605,0.583,80136375,4767905317.0,3.67,-2.5,-0.015,10.32
2024-11-15,0.587,0.585,0.595,0.582,80316598,4734363434.0,2.22,0.0,0.0,10.34
2024-11-18,0.593,0.587,0.595,0.584,61166036,3605712959.0,1.88,0.34,0.002,7.87
2024-11-19,0.592,0.593,0.596,0.586,59154611,3500604370.0,1.7,1.02,0.006,7.61
2024-11-20,0.591,0.595,0.598,0.59,50766180,3011845209.0,1.35,0.34,0.002,6.53
2024-11-21,0.594,0.59,0.596,0.588,46730818,2767604984.0,1.34,-0.84,-0.005,6.02
2024-11-22,0.59,0.573,0.594,0.572,69838863,4079373936.0,3.73,-2.88,-0.017,8.99
2024-11-25,0.578,0.57,0.578,0.566,58375825,3335447142.0,2.09,-0.52,-0.003,7.51
2024-11-26,0.569,0.57,0.575,0.568,46881307,2681700436.0,1.23,0.0,0.0,6.03
2024-11-27,0.57,0.584,0.585,0.566,60212094,3457588766.0,3.33,2.46,0.014,7.75
2024-11-28,0.588,0.58,0.589,0.579,50846578,2966403022.0,1.71,-0.68,-0.004,6.55
2024-11-29,0.582,0.584,0.596,0.58,73368628,4304539595.0,2.76,0.69,0.004,9.44
2024-12-02,0.586,0.593,0.597,0.585,56472079,3340889662.0,2.05,1.54,0.009,7.27
2024-12-03,0.596,0.594,0.598,0.587,52116741,3092744649.0,1.85,0.17,0.001,6.71
2024-12-04,0.595,0.593,0.599,0.591,52285720,3110717568.0,1.35,-0.17,-0.001,6.73
2024-12-05,0.588,0.589,0.591,0.586,26138546,1538381563.0,0.84,-0.67,-0.004,3.36
2024-12-06,0.591,0.6,0.602,0.587,59424137,3538333945.0,2.55,1.87,0.011,7.65
2024-12-09,0.597,0.6,0.605,0.595,40565216,2431803989.0,1.67,0.0,0.0,5.22
2024-12-10,0.644,0.62,0.648,0.618,126524838,7988171872.0,5.0,3.33,0.02,16.29
2024-12-11,0.621,0.612,0.624,0.609,53932544,3330931891.0,2.42,-1.29,-0.008,6.94
2024-12-12,0.613,0.625,0.627,0.609,73802919,4565589857.0,2.94,2.12,0.013,9.5
2024-12-13,0.615,0.606,0.617,0.605,64230331,3915898877.0,1.92,-3.04,-0.019,8.27
2024-12-16,0.605,0.595,0.608,0.593,48700521,2921493477.0,2.48,-1.82,-0.011,6.27
2024-12-17,0.593,0.594,0.604,0.589,68304078,4065990718.0,2.52,-0.17,-0.001,8.79
2024-12-18,0.601,0.603,0.606,0.598,39994332,2405000363.0,1.35,1.52,0.009,5.15
2024-12-19,0.595,0.602,0.602,0.593,48077388,2868446434.0,1.49,-0.17,-0.001,6.19
2024-12-20,0.599,0.602,0.606,0.598,48507394,2918025089.0,1.33,0.0,0.0,6.24
2024-12-23,0.604,0.601,0.606,0.598,39082797,2350804031.0,1.33,-0.17,-0.001,5.03
2024-12-24,0.602,0.609,0.61,0.601,36547255,2214764287.0,1.5,1.33,0.008,4.7
2024-12-25,0.609,0.609,0.611,0.607,10697112,651551932.0,0.66,0.0,0.0,1.38
2024-12-26,0.609,0.608,0.61,0.607,8638159,525191720.0,0.49,-0.16,-0.001,1.11
2024-12-27,0.61,0.611,0.617,0.609,40266422,2466011943.0,1.32,0.49,0.003,5.18
2024-12-30,0.613,0.609,0.614,0.605,33241717,2024395136.0,1.47,-0.33,-0.002,4.28
2024-12-31,0.605,0.596,0.608,0.595,39293584,2369211056.0,2.13,-2.13,-0.013,5.06
2025-01-02,0.597,0.588,0.599,0.585,47528750,2814295366.0,2.35,-1.34,-0.008,6.12
2025-01-03,0.59,0.589,0.599,0.585,54529149,3229770596.0,2.38,0.17,0.001,7.02
2025-01-06,0.595,0.591,0.599,0.59,39864737,2370796856.0,1.53,0.34,0.002,5.13
2025-01-07,0.588,0.583,0.594,0.577,55461019,3239678861.0,2.88,-1.35,-0.008,7.14
2025-01-08,0.587,0.58,0.589,0.574,50039208,2911030604.0,2.57,-0.51,-0.003,6.44
2025-01-09,0.58,0.582,0.588,0.579,47137324,2750191200.0,1.55,0.34,0.002,6.07
2025-01-10,0.584,0.575,0.588,0.574,40417758,2349105996.0,2.41,-1.2,-0.007,5.2
2025-01-13,0.57,0.567,0.571,0.562,39913765,2263420367.0,1.57,-1.39,-0.008,5.14
2025-01-14,0.57,0.588,0.591,0.569,73520554,4270081940.0,3.88,3.7,0.021,9.46
2025-01-15,0.584,0.586,0.59,0.581,43781616,2559354823.0,1.53,-0.34,-0.002,5.64
2025-01-16,0.593,0.594,0.604,0.587,65316232,3886678511.0,2.9,1.37,0.008,8.41
2025-01-17,0.593,0.601,0.602,0.59,44803746,2675737017.0,2.02,1.18,0.007,5.77
2025-01-20,0.61,0.616,0.623,0.61,58633529,3614114383.0,2.16,2.5,0.015,7.55
2025-01-21,0.622,0.629,0.632,0.617,62477424,3901954987.0,2.44,2.11,0.013,8.04
2025-01-22,0.623,0.612,0.626,0.611,38944900,2401145485.0,2.38,-2.7,-0.017,5.01
2025-01-23,0.618,0.603,0.624,0.603,63076040,3873865250.0,3.43,-1.47,-0.009,8.12
2025-01-24,0.607,0.622,0.624,0.606,66654205,4114868276.0,2.99,3.15,0.019,8.58
2025-01-27,0.629,0.629,0.635,0.627,43020208,2713359334.0,1.29,1.13,0.007,5.54
2025-02-05,0.662,0.658,0.666,0.65,75718898,4979432998.0,2.54,4.61,0.029,9.75
2025-02-06,0.659,0.675,0.675,0.657,56254028,3747309170.0,2.74,2.58,0.017,7.24
2025-02-07,0.676,0.689,0.697,0.675,77135803,5299239385.0,3.26,2.07,0.014,9.93
2025-02-10,0.694,0.706,0.708,0.694,72196160,5065628588.0,2.03,2.47,0.017,9.29
2025-02-11,0.71,0.692,0.711,0.69,64178401,4479864219.0,2.97,-1.98,-0.014,8.26
2025-02-12,0.696,0.702,0.705,0.69,73564527,5142293990.0,2.17,1.45,0.01,9.47
2025-02-13,0.709,0.713,0.735,0.708,85280028,6137194193.0,3.85,1.57,0.011,10.98
2025-02-14,0.709,0.73,0.73,0.709,93672671,6737080935.0,2.95,2.38,0.017,12.06
2025-02-17,0.747,0.738,0.757,0.722,112658332,8336598787.0,4.79,1.1,0.008,14.5
2025-02-18,0.74,0.749,0.764,0.737,98184279,7368299356.0,3.66,1.49,0.011,12.64
2025-02-19,0.745,0.761,0.762,0.74,66611774,5030851769.0,2.94,1.6,0.012,8.57
2025-02-20,0.753,0.741,0.759,0.734,76974934,5730716275.0,3.29,-2.63,-0.02,9.91
2025-02-21,0.757,0.78,0.781,0.75,103887977,7967162476.0,4.18,5.26,0.039,13.37
2025-02-24,0.78,0.783,0.793,0.77,95714269,7484632199.0,2.95,0.38,0.003,12.32
2025-02-25,0.752,0.764,0.781,0.747,97817797,7505722258.0,4.34,-2.43,-0.019,12.59
2025-02-26,0.775,0.804,0.805,0.773,95759992,7582939997.0,4.19,5.24,0.04,12.33
2025-02-27,0.804,0.797,0.818,0.775,146995115,11702059248.0,5.35,-0.87,-0.007,18.92
2025-02-28,0.792,0.744,0.792,0.744,127666855,9750803405.0,6.02,-6.65,-0.053,16.43
2025-03-03,0.755,0.739,0.765,0.734,114853810,8637347008.0,4.17,-0.67,-0.005,14.78
2025-03-04,0.725,0.746,0.751,0.72,108941514,8021355200.0,4.19,0.95,0.007,14.02
2025-03-05,0.753,0.769,0.77,0.748,104087422,7896808671.0,2.95,3.08,0.023,13.4
2025-03-06,0.792,0.81,0.815,0.791,101532528,8165309949.0,3.12,5.33,0.041,13.07
2025-03-07,0.805,0.807,0.832,0.799,135274595,11021516855.0,4.07,-0.37,-0.003,17.41
2025-03-10,0.807,0.793,0.816,0.785,99668458,7959997621.0,3.84,-1.73,-0.014,12.83
2025-03-11,0.776,0.795,0.802,0.771,116063176,9165030307.0,3.91,0.25,0.002,14.94
2025-03-12,0.812,0.785,0.814,0.784,104740037,8378544885.0,3.77,-1.26,-0.01,13.48
2025-03-13,0.791,0.77,0.792,0.761,92605913,7172320113.0,3.95,-1.91,-0.015,11.92
2025-03-14,0.782,0.791,0.795,0.77,101117484,7934204179.0,3.25,2.73,0.021,13.02
2025-03-17,0.796,0.791,0.797,0.782,69853227,5522036877.0,1.9,0.0,0.0,8.99
2025-03-18,0.808,0.816,0.816,0.804,71171781,5765842770.0,1.52,3.16,0.025,9.16
2025-03-19,0.813,0.812,0.819,0.803,61211535,4963316732.0,1.96,-0.49,-0.004,7.88
2025-03-20,0.807,0.786,0.807,0.785,71815399,5716458626.0,2.71,-3.2,-0.026,9.24
2025-03-21,0.781,0.761,0.788,0.756,85726137,6609030486.0,4.07,-3.18,-0.025,11.04
2025-03-24,0.762,0.763,0.765,0.753,63458662,4816166036.0,1.58,0.26,0.002,8.17
2025-03-25,0.757,0.742,0.763,0.742,61668439,4627956966.0,2.75,-2.75,-0.021,7.94
2025-03-26,0.747,0.749,0.756,0.745,62988664,4721109889.0,1.48,0.94,0.007,8.11
2025-03-27,0.752,0.755,0.767,0.741,84396151,6378834531.0,3.47,0.8,0.006,10.86
2025-03-28,0.758,0.739,0.76,0.734,83889608,6254032727.0,3.44,-2.12,-0.016,10.8
2025-03-31,0.733,0.725,0.736,0.718,72210823,5240276856.0,2.44,-1.89,-0.014,9.3
2025-04-01,0.732,0.732,0.741,0.726,87170127,6385709042.0,2.07,0.97,0.007,11.22
2025-04-02,0.727,0.73,0.741,0.722,75525335,5525084445.0,2.6,-0.27,-0.002,9.72
2025-04-03,0.716,0.714,0.726,0.711,88606103,6363193044.0,2.05,-2.19,-0.016,11.41
2025-04-07,0.661,0.643,0.663,0.643,71782030,4671720635.0,2.8,-9.94,-0.071,9.24
